unit_id,waveform_PT_ratio,waveform_amplitude,amplitude_cutoff,cluster_id,cumulative_drift,d_prime,firing_rate,isi_violations,isolation_distance,L_ratio,local_index,max_drift,nn_hit_rate,nn_miss_rate,peak_channel_id,presence_ratio,waveform_recovery_slope,waveform_repolarization_slope,silhouette_score,snr,waveform_spread,waveform_velocity_above,waveform_velocity_below,waveform_duration,filtering,probe_channel_number,probe_horizontal_position,probe_id,probe_vertical_position,structure_acronym,ecephys_structure_id,ecephys_structure_acronym,anterior_posterior_ccf_coordinate,dorsal_ventral_ccf_coordinate,left_right_ccf_coordinate,probe_description,location,probe_sampling_rate,probe_lfp_sampling_rate,probe_has_lfp_data,ecephys_session_id
950951851,0.556452929556575,119.61963,0.0655605811905975,485,174.26,4.35413920109317,5.3827273383012,0.254069318178509,57.1381832995599,0.00969057208735778,463,28.55,0.939542483660131,0.00778426466499861,850259098,0.99,-0.0534419349339151,0.313950927036814,0.119730248376506,0.618890141226069,70.0,0.686767169179229,-1.03015075376884,0.700502512562814,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,305,11,810755805,3060,VISrl,417.0,VISrl,7994.0,1562.0,9291.0,probeE,See electrode locations,29999.985679287,1249.999403303625,True,715093703
950951840,0.755644565948941,186.3654,0.000904723161569681,484,126.9,6.40946648890783,2.20197286238349,0.00803287956461486,73.4571354340957,0.00022817052512802,462,25.62,0.979035639412998,0.000169359482437422,850259100,0.99,-0.076645427374937,0.491354714818996,0.180372696159786,2.97058717051795,100.0,1.45797292473295,-0.48073701842546,0.714237855946399,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,306,59,810755805,3080,VISrl,417.0,VISrl,7996.0,1555.0,9297.0,probeE,See electrode locations,29999.985679287,1249.999403303625,True,715093703
950951902,0.194367485186212,115.31013,0.0781206973298407,489,211.82,2.99353956444792,3.66604061406452,0.318781655438757,60.5480582987431,0.00469573584261744,467,19.68,0.951528709917972,0.00209358316759133,850259106,0.99,-0.0408061594615639,0.318561444272526,0.122058232692744,2.3345424550761,70.0,0.824120603015075,-0.343383584589614,0.700502512562814,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,309,11,810755805,3100,VISrl,417.0,VISrl,8005.0,1527.0,9320.0,probeE,See electrode locations,29999.985679287,1249.999403303625,True,715093703
950951891,0.286879627072013,236.82594,6.36470454293233e-06,488,112.21,4.64938414827542,4.22510687171545,0.00654547303054722,73.4152978878728,0.00206602501582965,466,23.75,0.991333333333333,0.00076103500761035,850259106,0.99,-0.084455953125622,0.7935148028112,0.207111443198227,4.12427391800328,70.0,0.686767169179229,1.03015075376884,0.631825795644891,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,309,11,810755805,3100,VISrl,417.0,VISrl,8005.0,1527.0,9320.0,probeE,See electrode locations,29999.985679287,1249.999403303625,True,715093703
950951879,0.3815817037774,207.21909,0.00255070512728888,487,131.69,5.36342160171484,12.8660058535831,0.0110587374901637,79.3022679149792,0.00409996475439623,465,27.0,0.998,0.000373552484124019,850259106,0.99,-0.205454353920456,0.843223011128884,0.0954229819743796,3.58071659467549,70.0,0.0,-0.451304139746351,0.192294807370184,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,309,11,810755805,3100,VISrl,417.0,VISrl,8005.0,1527.0,9320.0,probeE,See electrode locations,29999.985679287,1249.999403303625,True,715093703
950951979,0.949880789042068,124.78284,0.0616617936429908,495,160.06,5.64643032738376,1.96972135943743,0.431672166718818,66.9951125538439,0.00208768152445156,473,12.75,0.958100558659218,0.00134826799419208,850259110,0.99,-0.0560208619438859,0.37132135727246,0.103536029483895,2.78396645368147,60.0,1.30485762144054,0.343383584589615,0.618090452261307,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,311,27,810755805,3120,VISrl,417.0,VISrl,8009.0,1513.0,9332.0,probeE,See electrode locations,29999.985679287,1249.999403303625,True,715093703
950951950,0.550911499739028,132.11874,0.00508839167448109,493,165.56,4.60807838653454,1.92264756488057,0.200193243894133,61.9973105603484,0.00354958083242858,471,22.69,0.955855855855856,0.000553824852890273,850259108,0.99,-0.0485455811662224,0.383425858862206,0.0182190975222308,2.69980024418641,70.0,1.785594639866,0.48073701842546,0.68676716917923,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,310,59,810755805,3120,VISrl,417.0,VISrl,8007.0,1520.0,9326.0,probeE,See electrode locations,29999.985679287,1249.999403303625,True,715093703
950951940,0.529545127141818,198.55251,0.000572301925837359,492,94.38,6.23624939762167,2.15791262200357,0.0,68.8424853453882,0.00154395743689525,470,16.54,0.996787148594378,0.00107807337854286,850259108,0.99,-0.0801414207681772,0.591917404154409,0.222050523926069,4.1949450206664,90.0,1.37353433835846,-0.686767169179229,0.741708542713568,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,310,59,810755805,3120,VISrl,417.0,VISrl,8007.0,1520.0,9326.0,probeE,See electrode locations,29999.985679287,1249.999403303625,True,715093703
950953293,1.09272687358589,128.40243,0.0251183048944102,581,38.32,4.56655823212665,0.0905105409691374,0.0,27.8355215681561,0.015743525757555,559,23.2,0.166666666666667,0.000333733813910025,850259116,0.95,,0.0766870254750918,,2.48020008562032,90.0,0.961474036850921,0.206030150753769,1.5108877721943,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,314,59,810755805,3160,VISrl,417.0,VISrl,8018.0,1485.0,9356.0,probeE,See electrode locations,29999.985679287,1249.999403303625,True,715093703
950952002,0.99174719436999,121.02831,0.00266221227645024,497,218.15,5.96453317696763,1.29582829607938,0.324734400599758,65.0869333723811,0.00134964627862029,475,31.01,0.974814814814815,0.000272804774083546,850259116,0.99,-0.0722200047347957,0.380591632582205,0.152810650746032,2.42045624914507,120.0,1.00071787508973,0.199837987752972,0.576884422110553,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,314,59,810755805,3160,VISrl,417.0,VISrl,8018.0,1485.0,9356.0,probeE,See electrode locations,29999.985679287,1249.999403303625,True,715093703
950952213,0.624192838197509,110.66289,0.0652703805814132,510,135.74,3.92705373505939,3.96209633303246,0.136460767206664,56.9442299391956,0.0101564718217374,488,24.81,0.95,0.00156899662665725,850259126,0.99,-0.04494015361287,0.370549504364941,0.0768756355930073,2.32603527786783,40.0,0.343383584589614,-0.686767169179227,0.686767169179229,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,319,27,810755805,3200,VISrl,417.0,VISrl,8029.0,1451.0,9386.0,probeE,See electrode locations,29999.985679287,1249.999403303625,True,715093703
950952312,0.0310553937434766,98.1255599999999,0.0301504978003951,517,330.63,3.39495009573939,1.24407829676523,0.226486469632349,50.6946121603484,0.00632008601337996,495,36.22,0.880392156862745,0.00278060359443879,850259130,0.99,-0.00482906488298492,0.278216274778686,0.106388750423013,1.82330766214326,140.0,1.07920555156736,1.13316582914573,0.947738693467337,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,321,11,810755805,3220,VISrl,417.0,VISrl,8035.0,1430.0,9404.0,probeE,See electrode locations,29999.985679287,1249.999403303625,True,715093703
950952256,0.630069553470111,166.56939,0.0137494304267488,513,92.28,5.45480974763865,11.0147483479973,0.0780103623691285,86.3648721454685,0.000727417231259628,491,24.54,0.993333333333333,0.00388418079096045,850259128,0.99,-0.151576533119444,0.757817652235478,0.153813318309617,3.28684255712516,70.0,0.618090452261307,0.137353433835846,0.274706867671692,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,320,43,810755805,3220,VISrl,417.0,VISrl,8033.0,1437.0,9398.0,probeE,See electrode locations,29999.985679287,1249.999403303625,True,715093703
950952386,0.456260895146645,210.1476,0.000589541741177642,523,154.48,4.77504780511896,2.04589153915083,0.223326988415032,65.7397586921942,0.00178680046885133,501,28.45,0.973715651135006,0.00140589102630045,850259134,0.99,-0.0841715013874961,0.624201421755637,0.178962413633987,3.02625215656055,60.0,0.412060301507538,-0.343383584589615,0.673031825795645,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,323,27,810755805,3240,VISrl,417.0,VISrl,8040.0,1416.0,9416.0,probeE,See electrode locations,29999.985679287,1249.999403303625,True,715093703
950953417,0.403990590880896,143.36985,0.0448178494402389,587,287.16,3.3552929475722,0.887439747274895,0.445102401220562,32.952393264965,0.0295602507335293,565,21.09,0.456989247311828,0.00442149318212502,850259132,0.99,-0.0605986426807839,0.430870436514735,0.0378385163911544,2.6922276110017,70.0,1.09882747068677,-1.03015075376884,0.65929648241206,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,322,59,810755805,3240,VISrl,417.0,VISrl,8037.0,1423.0,9410.0,probeE,See electrode locations,29999.985679287,1249.999403303625,True,715093703
950952336,0.310476596894506,151.05441,0.00688087534286441,519,275.86,3.08625142820285,2.25528159661675,0.2756742039054,48.9407763826711,0.0154065637023285,497,40.83,0.864550264550265,0.00223713646532438,850259132,0.99,-0.0507165385139583,0.48222533792651,0.188453952600489,2.71336460213147,50.0,1.03015075376884,0.0,0.810385259631491,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,322,59,810755805,3240,VISrl,417.0,VISrl,8037.0,1423.0,9410.0,probeE,See electrode locations,29999.985679287,1249.999403303625,True,715093703
950952241,0.504655288435547,313.46172,0.00886913184574583,512,49.7,6.93753309073063,0.142364455944567,0.0,57.5204030683111,0.000245155182050884,490,16.43,0.964912280701754,0.000100190361687206,850259136,0.95,-0.099511275957992,0.842166539534881,,3.45813925128789,70.0,1.03015075376885,0.412060301507537,0.65929648241206,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,324,43,810755805,3260,VISrl,417.0,VISrl,8042.0,1409.0,9422.0,probeE,See electrode locations,29999.985679287,1249.999403303625,True,715093703
950955414,0.598977720552098,190.64877,2.1961803740131e-06,85,67.28,6.65838577742359,12.249620471205,0.0,72.4111803337869,0.00873571800625049,83,45.43,0.999333333333333,0.0,850257545,0.99,-0.116037427108358,0.728752950689374,0.14033862337743,3.41429325757194,40.0,,0.206030150753768,0.384589614740369,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,69,11,810755807,700,VISrl,417.0,VISrl,7448.0,1664.0,8407.0,probeF,See electrode locations,30000.0280333723,1250.00116805718,True,715093703
950955543,1.32628433625275,85.20057,0.00817762633950691,95,258.07,5.75245421931263,1.98881034374601,0.0098510638277378,60.2162592679236,0.00300400939589832,93,42.43,0.94125159642401,0.00044494643529452,850257581,0.99,-0.146500292944309,0.120958806141438,0.0785201260158726,1.8974616616276,60.0,0.068676716917923,-4.80737018425461,0.123618090452261,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,87,27,810755807,880,VISrl,417.0,VISrl,7409.0,1516.0,8517.0,probeF,See electrode locations,30000.0280333723,1250.00116805718,True,715093703
950955784,0.476509978347426,106.12758,0.00972559682429278,113,197.29,3.03508057825823,2.97599047150787,0.180380944702814,29.5541670272491,0.0653115722032417,111,58.95,0.739130434782609,0.000203272690314056,850257601,0.99,-0.110295912999363,0.462900283233695,0.112803035509685,2.71008074237387,50.0,-0.343383584589614,0.0,0.247236180904523,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,97,11,810755807,980,VISrl,417.0,VISrl,7384.0,1417.0,8571.0,probeF,See electrode locations,30000.0280333723,1250.00116805718,True,715093703
950957270,0.605777682189615,116.71842,0.00974226719118876,228,250.48,4.20725242347697,1.5490702489237,0.0649512686539324,40.9307868641901,0.0138206722238233,221,55.44,0.639846743295019,0.000975150475806181,850257609,0.99,-0.0509150586155589,0.325067160215557,0.0297757127544598,2.95431900333634,80.0,1.30485762144054,0.206030150753769,0.865326633165829,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,101,11,810755807,1020,VISrl,417.0,VISrl,7375.0,1376.0,8591.0,probeF,See electrode locations,30000.0280333723,1250.00116805718,True,715093703
950955844,0.780352069321459,92.84067,0.0492769824073077,120,107.99,4.6538956090791,54.444397867648,0.0122643664588589,111.451569435254,0.00347016447999828,116,39.51,0.993333333333333,0.0146882494004796,850257609,0.99,-0.0739882202506094,0.391166050319956,0.0804532683041996,2.43704620242608,70.0,0.480737018425461,0.0,0.315912897822446,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,101,11,810755807,1020,VISrl,417.0,VISrl,7375.0,1376.0,8591.0,probeF,See electrode locations,30000.0280333723,1250.00116805718,True,715093703
950955833,0.642616988892518,94.12923,0.0696563187372535,118,173.85,3.72656607715474,9.21031990093907,0.073951386280657,50.0883898027645,0.0222282701121134,115,55.22,0.932666666666667,0.00419333480467888,850257609,0.99,-0.0327249461470242,0.246464413123646,0.0481641454276974,2.21072274801601,60.0,2.06030150753769,0.549413735343384,0.769179229480737,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,101,11,810755807,1020,VISrl,417.0,VISrl,7375.0,1376.0,8591.0,probeF,See electrode locations,30000.0280333723,1250.00116805718,True,715093703
950955897,12.8932304769069,125.54451,0.00166917966942091,124,169.93,4.47923131830234,2.56411097843789,0.142235327973725,60.9849667224381,0.0012056259316249,120,30.01,0.877022653721683,0.000606244316459533,850257621,0.99,-0.0180183347162626,0.0749316124631589,0.103589148134566,1.09855890041545,80.0,1.09882747068677,0.412060301507537,1.29112227805695,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,107,27,810755807,1080,VISrl,417.0,VISrl,7360.0,1314.0,8619.0,probeF,See electrode locations,30000.0280333723,1250.00116805718,True,715093703
950955974,0.614099385320353,427.1436,5.40899446128172e-06,130,94.61,4.7210038125425,4.97363720013801,0.00315029818832585,70.4143078721099,0.000368264605183726,126,35.54,0.995633187772926,0.000102343670044008,850257625,0.99,-0.256806837857676,1.11388775521376,0.157649106724237,5.19594526540457,40.0,0.0,0.686767169179229,0.549413735343384,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,109,11,810755807,1100,VISrl,417.0,VISrl,7356.0,1293.0,8628.0,probeF,See electrode locations,30000.0280333723,1250.00116805718,True,715093703
950955965,0.59705009296737,152.44164,0.0260771166721025,129,130.91,2.7350804507654,17.8825559411688,0.0314362254310969,62.2936874515345,0.0310582194721738,125,37.12,0.797333333333333,0.0198324958123953,850257625,0.99,-0.0661611065263343,0.405209737600313,0.0299345448649725,2.1525861578962,50.0,0.68676716917923,0.343383584589614,0.535678391959799,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,109,11,810755807,1100,VISrl,417.0,VISrl,7356.0,1293.0,8628.0,probeF,See electrode locations,30000.0280333723,1250.00116805718,True,715093703
950955951,0.626320238482077,308.55513,1.13511063256028e-05,128,129.27,3.27516776005631,2.37002238339457,0.0485582489990284,38.1559409935981,0.0222619210516659,124,39.97,0.853211009174312,0.000235904694503421,850257625,0.99,-0.158728579562113,0.882421189812324,0.110949004479264,3.58263011438148,50.0,1.37353433835846,0.0686767169179227,0.576884422110553,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,109,11,810755807,1100,VISrl,417.0,VISrl,7356.0,1293.0,8628.0,probeF,See electrode locations,30000.0280333723,1250.00116805718,True,715093703
950956019,0.568563093344679,218.52753,0.000883400816804468,134,130.89,3.71910405638048,7.35800571428565,0.0474999953493265,54.5074274979773,0.00786118515691895,130,42.97,0.918259023354565,0.0014453850918852,850257629,0.99,-0.0845259793761044,0.669397247754327,0.0685521576788448,3.83205854751475,90.0,0.480737018425461,0.343383584589614,0.50820770519263,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,111,27,810755807,1120,VISrl,417.0,VISrl,7353.0,1282.0,8632.0,probeF,See electrode locations,30000.0280333723,1250.00116805718,True,715093703
950956100,1.14793968806636,155.89158,0.0976305527220872,141,194.38,2.42761813924827,2.68179083360074,0.0650131659047137,44.580249938043,0.0100196618726754,137,38.39,0.836158192090395,0.00124806044660325,850257633,0.99,-0.0186606809788528,0.082390038054665,0.0538733831717794,2.03460888896439,110.0,0.760349365877004,0.549413735343383,1.23618090452261,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,113,11,810755807,1140,VISrl,417.0,VISrl,7349.0,1261.0,8641.0,probeF,See electrode locations,30000.0280333723,1250.00116805718,True,715093703
950956043,0.992256639265247,149.56227,0.072054798964952,136,83.47,2.89800702595584,20.6040585280136,0.0199170061383277,54.0279273493347,0.0317430954222662,132,43.96,0.825333333333333,0.0217332795047773,850257633,0.99,-0.0712127070760044,0.446556905657507,0.0985890634324317,1.98718329517839,30.0,-0.343383584589614,,0.494472361809045,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,113,11,810755807,1140,VISrl,417.0,VISrl,7349.0,1261.0,8641.0,probeF,See electrode locations,30000.0280333723,1250.00116805718,True,715093703
950956030,0.726840595952594,221.75361,0.000164317784698658,135,171.07,3.99046607163899,13.0952105258823,0.00113609567855414,68.416454756705,0.00362428239227745,131,35.23,0.996,0.000356463878326996,850257633,0.99,-0.107468703526772,0.641326210838262,0.0913651429268361,2.76645603410036,90.0,0.480737018425461,0.343383584589615,0.549413735343384,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,113,11,810755807,1140,VISrl,417.0,VISrl,7349.0,1261.0,8641.0,probeF,See electrode locations,30000.0280333723,1250.00116805718,True,715093703
950956399,0.159017246159213,500.81031,0.00606257953605214,163,112.39,5.2132076607643,0.321956282190235,0.0,67.8178620565548,2.37921144194533e-05,159,20.03,0.882352941176471,0.000100170289492137,850257637,0.97,-0.100855613199178,1.72140055208171,0.217734695230634,4.239782246415,70.0,1.07920555156736,0.0,0.65929648241206,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,115,27,810755807,1160,VISrl,417.0,VISrl,7344.0,1240.0,8650.0,probeF,See electrode locations,30000.0280333723,1250.00116805718,True,715093703
950956205,0.135778711040785,334.17189,0.000141815906564546,150,82.5,8.50026943467684,2.0197896695751,0.0,136.139546893584,5.0183630868555e-10,146,14.27,0.986798679867987,0.000101020305081321,850257637,0.97,-0.0118716634322454,1.34652663780706,0.384208821238495,3.42312055472752,70.0,0.902608279492701,-0.686767169179227,0.439530988274707,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,115,27,810755807,1160,VISrl,417.0,VISrl,7344.0,1240.0,8650.0,probeF,See electrode locations,30000.0280333723,1250.00116805718,True,715093703
950956148,0.849597296398435,162.93615,0.000282334526881929,145,140.77,3.94849190033033,12.3906907569435,0.00913653111600249,64.510326435795,0.00744115948471942,141,38.63,0.964,0.00442362737444705,850257635,0.99,-0.0758643756280492,0.457888238678687,0.0918999096762761,2.91877649094974,90.0,0.833931562574779,-1.37353433835846,0.521943048576214,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,114,59,810755807,1160,VISrl,417.0,VISrl,7346.0,1251.0,8645.0,probeF,See electrode locations,30000.0280333723,1250.00116805718,True,715093703
950956297,0.446304113336704,119.95152,0.0218474345735431,155,236.52,3.90366117802831,4.2157872494868,0.0745403483717989,59.4581434342804,0.00378048767374108,151,37.42,0.8928046989721,0.00150073331286879,850257641,0.99,-0.0460052147211372,0.312633388605366,0.128677397148852,2.25593444086038,70.0,0.549413735343384,0.0,0.673031825795645,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,117,11,810755807,1180,VISrl,417.0,VISrl,7339.0,1219.0,8658.0,probeF,See electrode locations,30000.0280333723,1250.00116805718,True,715093703
950956259,0.510915441685027,347.46894,4.81381849884253e-05,153,120.83,6.23416132037223,2.68834015416193,0.0,107.887572922436,1.61929798110821e-07,149,47.9,0.99537037037037,0.000101461038961039,850257641,0.99,-0.224843717151574,0.962869273028528,0.219105529916575,5.75353475893285,70.0,0.549413735343384,0.343383584589614,0.563149078726968,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,117,11,810755807,1180,VISrl,417.0,VISrl,7339.0,1219.0,8658.0,probeF,See electrode locations,30000.0280333723,1250.00116805718,True,715093703
